chromosome	strand	start_fw	end_fw	CGs_fw	length_fw	score_fw	start_rev	end_rev	CGs_rev	length_rev	score_rev	length_product	score_product	cov_contr	cov_tumor	meth_contr	meth_tumor	gc_fw	gc_rev	gene
chr22	+	39685862	39685881	4	19	1464.78	39686212	39686236	4	24	1900.66	374	3365.44	16.1	26.12	0.42	54.3	0.89	0.89	CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I CACNA1I
chr20	-	57389329	57389347	3	18	1654.64	57389581	57389599	3	18	1707.28	270	3361.92	17.13	21.7	1.21	83.68	0.83	0.83	RBM38-AS1 RBM38-AS1
chr2	-	72920669	72920687	3	18	1453.56	72920746	72920770	4	24	1907.81	101	3361.37	17.31	18.55	0.76	85.52	0.83	0.83	EMX1 EMX1 EMX1
chr22	+	31345329	31345350	3	21	1603.48	31345465	31345486	3	21	1757.23	157	3360.71	18.06	20.96	1.36	90.98	0.71	0.71	PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1
chr4	+	86936020	86936040	4	20	2091.15	86936260	86936282	3	22	1268.7	262	3359.85	17.06	20.68	0.71	75.62	0.8	0.8	C4orf36 C4orf36 C4orf36 C4orf36 C4orf36 C4orf36 C4orf36 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1 AFF1
chr22	+	31345316	31345334	3	18	1625.79	31345457	31345478	3	21	1731.6	162	3357.39	18.45	20.9	1.12	91.29	0.78	0.78	PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1
chr19	-	48330197	48330218	3	21	1457.87	48330477	48330496	4	19	1899.43	299	3357.3	18.16	16.8	2.24	95.7	0.86	0.86	EMP3 EMP3 EMP3 EMP3
chrX	+	130171905	130171924	4	19	1705.24	130171986	130172004	4	18	1649.78	99	3355.02	10.03	14.7	0.0	94.16	0.79	0.79	RAB33A RAB33A
chr1	+	232805700	232805721	3	21	1651.17	232805876	232805898	3	22	1703.22	198	3354.39	14.5	20.3	0.95	92.59	0.67	0.67	MAP10 MAP10 MAP10 MAP10
chr9	-	121299749	121299767	3	18	1826.0	121299796	121299818	3	22	1528.38	69	3354.38	14.96	22.0	1.2	83.98	0.89	0.89	GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN GSN
chr3	-	71065348	71065371	3	23	1617.09	71065545	71065569	3	24	1737.17	221	3354.26	16.3	19.57	1.27	92.5	0.78	0.78	FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1
chr8	-	38974473	38974492	4	19	1874.98	38974646	38974668	3	22	1473.67	195	3348.65	16.0	16.4	0.25	96.44	0.84	0.84	HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4
chr3	+	44862070	44862091	3	21	1647.98	44862129	44862153	3	24	1700.54	83	3348.52	13.74	19.57	0.59	91.93	0.9	0.9	KIF15 KIF15 TMEM42 TMEM42 TMEM42 TMEM42
chr22	+	31345329	31345350	3	21	1603.48	31345435	31345457	3	22	1742.14	128	3345.62	18.42	20.86	0.94	91.68	0.71	0.71	PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1
chr7	+	26152668	26152691	3	23	699.59	26152863	26152887	4	24	2644.27	219	3343.86	16.36	22.54	1.67	65.88	0.74	0.74	NFE2L3 NFE2L3 NFE2L3 NFE2L3
chr17	+	64781077	64781096	3	19	1675.41	64781143	64781167	3	24	1667.28	90	3342.69	17.66	19.3	0.0	95.35	0.68	0.68	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1
chr4	-	75940745	75940763	3	18	1645.83	75940863	75940886	3	23	1693.73	141	3339.56	16.43	24.1	0.24	78.25	0.61	0.61	NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA NAAA
chr20	-	31587941	31587960	3	19	1386.54	31587989	31588011	4	22	1951.87	70	3338.41	20.13	23.5	0.82	65.36	0.79	0.79	
chr17	-	61409498	61409518	3	20	1617.53	61409651	61409673	3	22	1719.01	175	3336.54	19.07	20.16	0.36	92.27	0.85	0.85	
chr1	+	232805700	232805721	3	21	1651.17	232805853	232805876	3	23	1685.23	176	3336.4	14.28	20.3	0.9	92.0	0.67	0.67	MAP10 MAP10 MAP10 MAP10
chr2	-	263991	264009	5	18	2099.04	264129	264152	3	23	1236.27	161	3335.31	13.38	14.36	0.0	95.8	1.0	1.0	SH3YL1 SH3YL1 SH3YL1 SH3YL1 SH3YL1 SH3YL1 SH3YL1 SH3YL1 SH3YL1
chr22	+	31345329	31345350	3	21	1603.48	31345457	31345478	3	21	1731.6	149	3335.08	18.42	20.94	1.12	90.7	0.71	0.71	PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1 PATZ1
chr17	+	64781306	64781329	3	23	1647.21	64781619	64781642	3	23	1686.97	336	3334.18	17.87	19.24	1.64	95.42	0.83	0.83	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1
chr2	+	74441860	74441883	3	23	1657.85	74441984	74442008	3	24	1675.39	148	3333.24	16.5	18.54	0.34	97.92	0.7	0.7	RTKN RTKN RTKN RTKN RTKN RTKN RTKN RTKN RTKN
chr1	-	220748090	220748109	3	19	1924.6	220748368	220748392	4	24	1407.03	302	3331.63	13.61	22.21	0.0	73.98	0.53	0.53	LOC124904516 LOC124904516 LOC124904516
chr8	-	38974473	38974492	4	19	1874.98	38974668	38974691	3	23	1454.61	218	3329.59	16.0	16.4	0.25	95.74	0.84	0.84	HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4
chr13	+	20773676	20773700	4	24	1967.27	20773910	20773928	3	18	1362.32	252	3329.59	19.4	17.7	0.0	89.02	0.83	0.83	EEF1AKMT1 EEF1AKMT1 EEF1AKMT1 EEF1AKMT1
chr11	-	19777109	19777133	4	24	1690.0	19777208	19777230	4	22	1638.48	121	3328.48	14.5	14.38	0.22	96.44	0.92	0.92	NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2
chr8	-	59118102	59118126	3	24	1400.99	59118148	59118170	4	22	1925.07	68	3326.06	19.84	17.69	2.0	89.7	0.79	0.79	TOX TOX
chrX	-	130171694	130171716	5	22	2046.37	130171933	130171953	3	20	1278.15	259	3324.52	8.72	14.5	0.0	97.27	0.86	0.86	RAB33A RAB33A
chr17	+	64781077	64781096	3	19	1675.41	64781306	64781329	3	23	1647.21	252	3322.62	17.9	19.34	0.36	94.84	0.68	0.68	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1
chr8	-	38974473	38974492	4	19	1874.98	38974672	38974695	3	23	1447.59	222	3322.57	16.0	16.4	0.58	95.61	0.84	0.84	HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4 HTRA4
chr2	+	232876478	232876499	3	21	1662.83	232876524	232876542	3	18	1659.39	64	3322.22	17.36	19.0	1.16	97.3	0.86	0.86	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr19	+	55383786	55383805	4	19	1879.08	55383837	55383857	3	20	1443.14	71	3322.22	20.8	18.1	0.75	87.68	0.89	0.89	TMEM238 TMEM238 TMEM238 TMEM238
chr17	+	82031651	82031669	3	18	1039.65	82031727	82031745	7	18	2282.33	94	3321.98	19.02	22.76	1.18	46.38	0.72	0.72	
chr17	-	2057113	2057131	4	18	1790.12	2057241	2057262	3	21	1528.85	149	3318.97	14.12	17.6	0.0	90.29	1.0	1.0	HIC1 HIC1 HIC1 HIC1 HIC1 HIC1 HIC1
chr2	+	74441805	74441829	3	24	1643.35	74441984	74442008	3	24	1675.39	203	3318.74	16.4	18.4	1.44	98.38	0.71	0.71	RTKN RTKN RTKN RTKN RTKN RTKN RTKN RTKN RTKN
chr19	-	33906579	33906601	3	22	1334.58	33906922	33906943	4	21	1982.29	364	3316.87	15.4	17.0	1.56	91.04	0.68	0.68	SUNO1 SUNO1 SUNO1
chr17	+	64781143	64781167	3	24	1667.28	64781306	64781329	3	23	1647.21	186	3314.49	17.63	19.24	0.36	94.82	0.62	0.62	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1
chr11	-	19777115	19777133	3	18	1252.02	19777196	19777219	5	23	2062.29	104	3314.31	14.5	14.36	0.3	96.14	0.94	0.94	NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2
chr6	-	37696282	37696300	4	18	2242.37	37696599	37696621	3	22	1068.87	339	3311.24	18.74	20.5	0.68	75.01	0.83	0.83	MDGA1 MDGA1 MDGA1 MDGA1 MDGA1 MDGA1 MDGA1 MDGA1
chr14	-	102544740	102544758	3	18	1733.78	102545074	102545095	3	21	1577.21	355	3310.99	19.24	20.0	0.46	93.06	0.94	0.94	
chr7	+	128104207	128104228	3	21	1278.38	128104252	128104274	4	22	2031.95	67	3310.33	14.29	27.16	0.66	55.92	0.67	0.67	
chr17	-	82031111	82031134	3	23	1653.57	82031187	82031207	3	20	1654.6	96	3308.17	17.37	20.96	1.04	85.61	0.61	0.61	LRRC45 LRRC45 LRRC45
chr3	+	71581531	71581551	3	20	1718.3	71581628	71581652	3	24	1588.34	121	3306.64	16.54	20.7	0.56	89.12	0.75	0.75	FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1
chr2	-	54557945	54557966	5	21	2042.2	54558215	54558236	3	21	1264.16	291	3306.36	13.86	14.64	0.0	93.84	0.9	0.9	SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1-AS1 SPTBN1-AS1 SPTBN1-AS1
chr2	+	74441805	74441829	3	24	1643.35	74441860	74441883	3	23	1657.85	78	3301.2	16.5	18.34	1.78	98.08	0.71	0.71	RTKN RTKN RTKN RTKN RTKN RTKN RTKN RTKN RTKN
chrX	-	130171694	130171716	5	22	2046.37	130171987	130172005	3	18	1254.64	311	3301.01	8.64	14.3	0.0	97.84	0.86	0.86	RAB33A RAB33A
chr9	+	113349566	113349587	3	21	1314.6	113349741	113349764	5	23	1985.01	198	3299.61	18.1	28.24	0.16	49.28	0.81	0.81	BSPRY BSPRY BSPRY BSPRY BSPRY BSPRY BSPRY BSPRY BSPRY
chr2	+	15942426	15942450	4	24	1856.45	15942594	15942615	3	21	1443.15	189	3299.6	17.02	16.2	0.4	95.72	0.79	0.79	MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN
chr2	+	232876478	232876499	3	21	1662.83	232876802	232876825	3	23	1634.43	347	3297.26	17.5	18.87	1.16	96.92	0.86	0.86	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr17	+	82031538	82031560	3	22	1013.9	82031727	82031745	7	18	2282.33	207	3296.23	19.52	22.96	0.12	45.9	0.95	0.95	
chr14	-	102544740	102544758	3	18	1733.78	102544880	102544900	3	20	1562.07	160	3295.85	19.43	19.74	0.97	93.99	0.94	0.94	
chr3	-	156826483	156826502	3	19	1731.37	156826580	156826604	3	24	1564.24	121	3295.61	14.0	24.8	0.94	73.58	0.79	0.79	LEKR1 LEKR1 LEKR1 LEKR1
chr2	-	54557945	54557966	5	21	2042.2	54558219	54558243	3	24	1251.68	298	3293.88	13.86	14.64	0.0	93.36	0.9	0.9	SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1-AS1 SPTBN1-AS1 SPTBN1-AS1
chr2	+	232876524	232876542	3	18	1659.39	232876802	232876825	3	23	1634.43	301	3293.82	17.46	18.94	0.0	96.52	0.89	0.89	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr6	-	37696282	37696300	4	18	2242.37	37696576	37696599	3	23	1048.01	317	3290.38	18.74	20.5	0.62	74.7	0.83	0.83	MDGA1 MDGA1 MDGA1 MDGA1 MDGA1 MDGA1 MDGA1 MDGA1
chr15	-	22787159	22787181	3	22	1618.61	22787294	22787316	3	22	1671.45	157	3290.06	15.3	20.8	0.94	88.01	0.77	0.77	NIPA1 NIPA1 NIPA1
chr3	-	32818307	32818328	5	21	1339.86	32818488	32818508	3	20	1949.36	201	3289.22	16.58	26.8	0.0	56.95	1.0	1.0	TRIM71 TRIM71 TRIM71 TRIM71
chr3	+	71581531	71581551	3	20	1718.3	71581604	71581628	3	24	1570.29	97	3288.59	16.54	20.66	0.56	88.96	0.75	0.75	FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1 FOXP1
chr15	+	99806519	99806540	4	21	1824.4	99806673	99806694	3	21	1462.9	175	3287.3	19.0	22.1	1.1	70.0	0.71	0.71	DNM1P46 DNM1P46
chr2	+	46299027	46299051	5	24	1912.65	46299251	46299270	3	19	1373.85	243	3286.5	14.08	18.2	0.2	76.62	0.79	0.79	EPAS1 EPAS1
chr1	-	232805854	232805877	3	23	1648.58	232805895	232805918	3	23	1635.32	64	3283.9	13.28	19.24	0.0	94.83	0.65	0.65	MAP10 MAP10 MAP10 MAP10
chr2	+	15942426	15942450	4	24	1856.45	15942612	15942633	3	21	1425.9	207	3282.35	17.02	16.2	0.4	94.88	0.79	0.79	MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN
chr6	-	2876023	2876042	3	19	1244.78	2876092	2876115	5	23	2037.11	92	3281.89	12.39	19.48	0.28	69.21	0.63	0.63	SERPINB9P1 SERPINB9P1
chr20	-	2800138	2800160	5	22	2328.07	2800246	2800268	3	22	951.51	130	3279.58	15.2	19.82	0.3	67.17	0.73	0.73	CPXM1 CPXM1 CPXM1
chr2	+	46299027	46299051	5	24	1912.65	46299267	46299288	3	21	1366.85	261	3279.5	13.96	18.2	0.2	76.42	0.79	0.79	EPAS1 EPAS1
chr8	+	94948636	94948656	3	20	1731.02	94948862	94948883	3	21	1546.57	247	3277.59	15.7	20.84	0.64	87.77	0.75	0.75	NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 TP53INP1 TP53INP1 TP53INP1
chr14	-	102544915	102544936	3	21	1696.32	102545074	102545095	3	21	1577.21	180	3273.53	19.06	20.0	0.51	91.62	0.67	0.67	
chr17	-	1998368	1998390	3	22	1808.65	1998596	1998618	3	22	1464.3	250	3272.95	16.6	21.0	0.6	87.5	0.64	0.64	RTN4RL1 RTN4RL1
chr2	-	54557947	54557966	4	19	1608.34	54558191	54558215	4	24	1663.85	268	3272.19	13.8	14.58	0.0	92.95	0.89	0.89	SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1-AS1 SPTBN1-AS1 SPTBN1-AS1
chr2	+	72920462	72920483	3	21	1410.18	72920668	72920686	4	18	1859.19	224	3269.37	15.18	16.6	0.76	91.32	0.71	0.71	EMX1 EMX1 EMX1
chr2	-	15942448	15942472	4	24	1882.01	15942652	15942676	3	24	1387.34	228	3269.35	12.8	15.57	0.0	96.31	0.67	0.67	MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN
chr12	-	1529942	1529966	4	24	1695.48	1530018	1530042	4	24	1573.83	100	3269.31	14.02	15.0	0.0	91.93	0.79	0.79	LOC107984507 LOC107984507 LOC107984507
chr6	-	7542649	7542670	3	21	1644.06	7542774	7542798	3	24	1622.4	149	3266.46	16.34	23.67	0.0	75.04	0.86	0.86	DSP-AS1 DSP-AS1 DSP-AS1 DSP-AS1 DSP-AS1 DSP-AS1 DSP DSP DSP DSP DSP
chr2	-	15942427	15942451	4	24	1877.72	15942652	15942676	3	24	1387.34	249	3265.06	12.9	15.52	0.0	96.54	0.79	0.79	MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN MYCN
chr2	-	25276895	25276913	3	18	1239.98	25277107	25277130	5	23	2024.95	235	3264.93	13.64	16.68	0.5	80.41	0.83	0.83	DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A DNMT3A
chr3	+	44861950	44861968	3	18	1563.17	44862129	44862153	3	24	1700.54	203	3263.71	13.93	19.5	0.59	90.03	0.83	0.83	KIF15 KIF15 MIR564 MIR564 MIR564 TMEM42 TMEM42 TMEM42 TMEM42
chr3	+	99876096	99876114	3	18	1626.77	99876258	99876276	3	18	1636.59	180	3263.36	14.18	19.37	0.0	94.1	1.0	1.0	CMSS1 CMSS1 FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L
chr3	+	99876108	99876127	3	19	1626.19	99876258	99876276	3	18	1636.59	168	3262.78	14.25	19.34	0.0	94.24	0.79	0.79	CMSS1 CMSS1 FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L FILIP1L
chr17	-	2057113	2057131	4	18	1790.12	2057262	2057281	3	19	1471.28	168	3261.4	13.88	17.54	0.0	88.84	1.0	1.0	HIC1 HIC1 HIC1 HIC1 HIC1 HIC1 HIC1
chr6	+	34235639	34235662	3	23	953.72	34236001	34236022	4	21	2307.42	383	3261.14	19.8	20.16	0.76	74.6	0.87	0.87	
chr2	+	232876268	232876286	3	18	1596.78	232876478	232876499	3	21	1662.83	231	3259.61	17.2	18.56	1.16	97.34	0.72	0.72	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr17	+	64781426	64781448	3	22	1570.76	64781619	64781642	3	23	1686.97	216	3257.73	17.63	19.13	1.48	93.38	0.82	0.82	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1 ARHGAP27P1
chr9	-	96021103	96021122	3	19	1908.28	96021446	96021468	3	22	1347.94	365	3256.22	16.9	24.3	0.0	74.62	0.63	0.63	ERCC6L2 ERCC6L2 ERCC6L2 ERCC6L2 LINC00092 LINC00092 LINC00092
chr2	+	232876268	232876286	3	18	1596.78	232876524	232876542	3	18	1659.39	274	3256.17	17.16	18.63	0.0	96.96	0.72	0.72	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr3	+	44861816	44861840	3	24	1258.28	44862149	44862169	4	20	1997.56	353	3255.84	14.0	19.6	1.24	76.19	0.71	0.71	KIF15 KIF15
chr7	+	26152652	26152670	3	18	609.58	26152863	26152887	4	24	2644.27	235	3253.85	16.3	22.46	1.67	63.95	0.78	0.78	NFE2L3 NFE2L3 NFE2L3 NFE2L3
chr11	-	19777196	19777219	5	23	2062.29	19777297	19777321	3	24	1190.59	125	3252.88	14.4	14.2	0.34	94.88	0.87	0.87	NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2 NAV2
chr2	-	54557947	54557966	4	19	1608.34	54558181	54558204	4	23	1643.05	257	3251.39	13.8	14.55	0.25	92.54	0.89	0.89	SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1-AS1 SPTBN1-AS1 SPTBN1-AS1
chr8	+	94948883	94948906	4	23	1699.5	94949030	94949053	3	23	1551.54	170	3251.04	15.8	20.7	0.53	76.82	0.87	0.87	NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 NDUFAF6 TP53INP1 TP53INP1 TP53INP1
chr2	+	232876478	232876499	3	21	1662.83	232876780	232876802	3	22	1584.26	324	3247.09	17.46	18.87	2.08	95.4	0.86	0.86	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr2	+	232876487	232876505	3	18	1611.9	232876802	232876825	3	23	1634.43	338	3246.33	17.5	18.9	0.0	95.16	0.94	0.94	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr3	-	128489925	128489944	3	19	1339.96	128490005	128490027	4	22	1906.34	102	3246.3	21.15	27.1	0.3	57.75	0.74	0.74	GATA2 GATA2 GATA2-AS1 GATA2-AS1 GATA2-AS1
chr17	+	64781077	64781096	3	19	1675.41	64781426	64781448	3	22	1570.76	371	3246.17	17.66	19.24	0.2	92.8	0.68	0.68	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1
chr2	+	232876524	232876542	3	18	1659.39	232876780	232876802	3	22	1584.26	278	3243.65	17.43	18.94	0.92	95.0	0.89	0.89	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr3	-	156826286	156826310	4	24	1907.21	156826347	156826367	3	20	1336.19	81	3243.4	14.3	25.2	0.34	61.0	0.79	0.79	
chr17	+	29623155	29623178	3	23	1322.65	29623219	29623241	3	22	1920.57	86	3243.22	18.46	22.54	1.83	79.22	0.78	0.78	
chr8	-	144522583	144522603	3	20	1368.41	144522870	144522892	4	22	1874.32	309	3242.73	20.68	18.76	0.61	81.15	0.6	0.6	LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC14 LRRC24 LRRC24 LRRC24 LRRC24
chr3	-	156826289	156826310	3	21	1509.13	156826483	156826502	3	19	1731.37	213	3240.5	14.2	25.0	0.0	71.57	0.81	0.81	
chr2	+	232876499	232876518	3	19	1605.62	232876802	232876825	3	23	1634.43	326	3240.05	17.5	18.9	0.48	94.98	0.84	0.84	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr17	+	61462030	61462050	3	20	1549.47	61462379	61462397	4	18	1689.8	367	3239.27	18.19	19.4	0.98	79.1	0.6	0.6	TBX4 TBX4 TBX4 TBX4 TBX4 TBX4
chr2	+	232876478	232876499	3	21	1662.83	232876542	232876565	3	23	1575.72	87	3238.55	17.3	19.06	1.64	94.45	0.86	0.86	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
chr17	+	64781143	64781167	3	24	1667.28	64781426	64781448	3	22	1570.76	305	3238.04	17.4	19.13	0.2	92.78	0.62	0.62	ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1-BPTFP1-KPNA2P3 ARHGAP27P1 ARHGAP27P1
chr2	-	54557947	54557966	4	19	1608.34	54558184	54558208	4	24	1628.61	261	3236.95	13.8	14.55	0.0	92.18	0.89	0.89	SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1 SPTBN1-AS1 SPTBN1-AS1 SPTBN1-AS1
chr9	-	96021103	96021122	3	19	1908.28	96021426	96021449	4	23	1328.51	346	3236.79	16.9	24.3	0.0	66.23	0.63	0.63	ERCC6L2 ERCC6L2 ERCC6L2 ERCC6L2 LINC00092 LINC00092 LINC00092
chr8	-	144048819	144048841	3	22	1581.17	144049150	144049171	3	21	1654.29	352	3235.46	17.5	18.9	0.28	93.84	0.73	0.73	
chr2	+	232876259	232876277	3	18	1572.55	232876478	232876499	3	21	1662.83	240	3235.38	17.2	18.56	1.4	96.67	0.72	0.72	SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC SNORC
